movement_id,product_id,type,quantity,old_quantity,new_quantity,unit_price,note,created_at
MOV01391,PROD0112,SALE,2,42,40,12000,Xuất kho bán hàng ORD00504,2025-03-29
MOV01392,PROD0047,SALE,3,48,45,22000,Xuất kho bán hàng ORD00504,2025-03-29
MOV01393,PROD0034,SALE,1,61,60,20000,Xuất kho bán hàng ORD00504,2025-03-29
MOV01394,PROD0002,SALE,2,51,49,25000,Xuất kho bán hàng ORD00505,2025-03-29
MOV01395,PROD0009,SALE,2,39,37,12000,Xuất kho bán hàng ORD00506,2025-03-29
MOV01396,PROD0060,SALE,1,20,19,10000,Xuất kho bán hàng ORD00506,2025-03-29
MOV01397,PROD0052,SALE,3,38,35,12000,Xuất kho bán hàng ORD00506,2025-03-29
MOV01398,PROD0080,SALE,1,26,25,10000,Xuất kho bán hàng ORD00507,2025-03-29
MOV01399,PROD0083,SALE,3,44,41,12000,Xuất kho bán hàng ORD00507,2025-03-29
MOV01400,PROD0018,SALE,2,35,33,125000,Xuất kho bán hàng ORD00507,2025-03-29
MOV01401,PROD0054,SALE,1,32,31,25000,Xuất kho bán hàng ORD00507,2025-03-29
MOV01402,PROD0029,SALE,3,36,33,12000,Xuất kho bán hàng ORD00508,2025-03-29
MOV01403,PROD0030,SALE,1,33,32,10000,Xuất kho bán hàng ORD00508,2025-03-29
MOV01404,PROD0094,SALE,1,44,43,8000,Xuất kho bán hàng ORD00508,2025-03-29
MOV01405,PROD0022,SALE,1,36,35,45000,Xuất kho bán hàng ORD00508,2025-03-29
MOV01406,PROD0016,SALE,3,36,33,150000,Xuất kho bán hàng ORD00509,2025-03-30
MOV01407,PROD0005,SALE,2,13,11,25000,Xuất kho bán hàng ORD00510,2025-03-30
MOV01408,PROD0071,SALE,2,20,18,20000,Xuất kho bán hàng ORD00511,2025-03-30
MOV01409,PROD0118,SALE,2,58,56,38000,Xuất kho bán hàng ORD00511,2025-03-30
MOV01410,PROD0098,SALE,1,41,40,15000,Xuất kho bán hàng ORD00511,2025-03-30
MOV01411,PROD0045,SALE,2,40,38,25000,Xuất kho bán hàng ORD00511,2025-03-30
MOV01412,PROD0016,SALE,3,33,30,150000,Xuất kho bán hàng ORD00512,2025-03-30
MOV01413,PROD0007,SALE,2,40,38,20000,Xuất kho bán hàng ORD00512,2025-03-30
MOV01414,PROD0038,SALE,2,39,37,30000,Xuất kho bán hàng ORD00513,2025-03-30
MOV01415,PROD0106,SALE,1,58,57,25000,Xuất kho bán hàng ORD00514,2025-03-30
MOV01416,PROD0053,SALE,3,16,13,40000,Xuất kho bán hàng ORD00514,2025-03-30
MOV01417,PROD0036,SALE,2,27,25,35000,Xuất kho bán hàng ORD00514,2025-03-30
MOV01418,PROD0117,SALE,1,27,26,100000,Xuất kho bán hàng ORD00515,2025-03-31
MOV01419,PROD0081,SALE,1,58,57,12000,Xuất kho bán hàng ORD00515,2025-03-31
MOV01420,PROD0054,SALE,3,31,28,25000,Xuất kho bán hàng ORD00515,2025-03-31
MOV01421,PROD0117,SALE,2,26,24,100000,Xuất kho bán hàng ORD00516,2025-03-31
MOV01422,PROD0018,SALE,3,33,30,125000,Xuất kho bán hàng ORD00516,2025-03-31
MOV01423,PROD0028,SALE,3,65,62,5000,Xuất kho bán hàng ORD00516,2025-03-31
MOV01424,PROD0016,SALE,1,30,29,150000,Xuất kho bán hàng ORD00516,2025-03-31
MOV01425,PROD0006,SALE,3,39,36,15000,Xuất kho bán hàng ORD00517,2025-03-31
MOV01426,PROD0099,SALE,1,35,34,22000,Xuất kho bán hàng ORD00517,2025-03-31
MOV01427,PROD0031,SALE,1,82,81,35000,Xuất kho bán hàng ORD00517,2025-03-31
MOV01428,PROD0001,SALE,2,5,3,30000,Xuất kho bán hàng ORD00518,2025-03-31
MOV01429,PROD0114,SALE,1,71,70,50000,Xuất kho bán hàng ORD00518,2025-03-31
MOV01430,PROD0024,SALE,1,31,30,12000,Xuất kho bán hàng ORD00518,2025-03-31
MOV01431,PROD0009,SALE,3,37,34,12000,Xuất kho bán hàng ORD00519,2025-03-31
MOV01432,PROD0049,SALE,1,36,35,20000,Xuất kho bán hàng ORD00519,2025-03-31
MOV01433,PROD0010,SALE,1,14,13,18000,Xuất kho bán hàng ORD00519,2025-03-31
